Date,State,Confirmed,Deaths,Recovered
2021-03-13,Tamil Nadu,858967,12543,841762
2021-03-13,Tripura,33424,388,33003
2021-03-13,India,11358646,158642,10987855
2021-03-13,Uttar Pradesh,604958,8743,594396
2021-03-13,Uttarakhand,97754,1702,94058
2021-03-13,West Bengal,578064,10288,564637
2021-03-14,Andaman and Nicobar Islands,5031,62,4964
2021-03-14,Andhra Pradesh,891861,7184,883277
2021-03-14,Arunachal Pradesh,16840,56,16781
2021-03-14,Assam,217797,1098,215080
2021-03-14,Bihar,263025,1551,261136
2021-03-14,Chandigarh,23096,358,21650
2021-03-14,Chhattisgarh,317329,3890,309433
2021-03-14,Delhi,643696,10941,630493
2021-03-14,Dadra and Nagar Haveli and Daman and Diu,3420,2,3358
2021-03-14,Goa,55917,806,54362
2021-03-14,Gujarat,278207,4424,269361
2021-03-14,Himachal Pradesh,59675,993,57908
2021-03-14,Haryana,275137,3074,268968
2021-03-14,Jharkhand,120629,1093,118987
2021-03-14,Jammu and Kashmir,127640,1974,124746
2021-03-14,Karnataka,960272,12390,939499
2021-03-14,Kerala,1091271,4397,1057097
2021-03-14,Ladakh,9847,130,9686
2021-03-14,Lakshadweep,605,1,396
2021-03-14,Maharashtra,2314413,52861,2134072
2021-03-14,Meghalaya,13997,148,13820
2021-03-14,Manipur,29313,373,28914
2021-03-14,Madhya Pradesh,268594,3887,259967
2021-03-14,Mizoram,4436,10,4416
2021-03-14,Nagaland,12225,91,11966
2021-03-14,Odisha,338192,1971,335660
2021-03-14,Punjab,197755,6072,180133
2021-03-14,Puducherry,40030,671,39169
2021-03-14,Rajasthan,322969,2790,317726
2021-03-14,Sikkim,6184,135,5906
2021-03-14,Telangana,301161,1653,297515
2021-03-14,Tamil Nadu,859726,12547,842309
2021-03-14,Tripura,33426,388,33003
2021-03-14,India,11385159,158762,11005445
2021-03-14,Uttar Pradesh,605290,8746,594693
2021-03-14,Uttarakhand,97806,1703,94082
2021-03-14,West Bengal,578347,10292,564912
2021-03-15,Andaman and Nicobar Islands,5031,62,4966
2021-03-15,Andhra Pradesh,892008,7185,883380
2021-03-15,Arunachal Pradesh,16840,56,16783
2021-03-15,Assam,217817,1099,215106
2021-03-15,Bihar,263051,1552,261171
2021-03-15,Chandigarh,23244,358,21720
2021-03-15,Chhattisgarh,317974,3897,309979
2021-03-15,Delhi,644064,10944,630799
2021-03-15,Dadra and Nagar Haveli and Daman and Diu,3422,2,3360
2021-03-15,Goa,56006,807,54424
2021-03-15,Gujarat,279097,4425,269955
2021-03-15,Himachal Pradesh,59750,997,57982
2021-03-15,Haryana,275557,3077,269268
2021-03-15,Jharkhand,120696,1093,119046
2021-03-15,Jammu and Kashmir,127734,1974,124823
2021-03-15,Karnataka,961204,12397,939928
2021-03-15,Kerala,1092325,4408,1060560
2021-03-15,Ladakh,9852,130,9688
2021-03-15,Lakshadweep,607,1,412
2021-03-15,Maharashtra,2329464,52909,2144743
2021-03-15,Meghalaya,13997,148,13820
2021-03-15,Manipur,29313,373,28916
2021-03-15,Madhya Pradesh,269391,3890,260477
2021-03-15,Mizoram,4437,10,4417
2021-03-15,Nagaland,12225,91,11966
2021-03-15,Odisha,338258,1971,335730
2021-03-15,Punjab,199573,6099,181532
2021-03-15,Puducherry,40044,672,39186
2021-03-15,Rajasthan,323220,2790,317858
2021-03-15,Sikkim,6184,135,5911
2021-03-15,Telangana,301318,1654,297681
2021-03-15,Tamil Nadu,860562,12551,842862
2021-03-15,Tripura,33426,388,33003
2021-03-15,India,11409596,158892,11025631
2021-03-15,Uttar Pradesh,605441,8748,594855
2021-03-15,Uttarakhand,97866,1704,94168
2021-03-15,West Bengal,578598,10295,565156
2021-03-16,Andaman and Nicobar Islands,5032,62,4967
2021-03-16,Andhra Pradesh,892269,7185,883505
2021-03-16,Arunachal Pradesh,16841,56,16783
2021-03-16,Assam,217839,1099,215127
2021-03-16,Bihar,263100,1553,261200
2021-03-16,Chandigarh,23391,359,21833
2021-03-16,Chhattisgarh,318830,3909,310260
2021-03-16,Delhi,644489,10945,631056
2021-03-16,Dadra and Nagar Haveli and Daman and Diu,3427,2,3369
2021-03-16,Goa,56100,811,54497
2021-03-16,Gujarat,280051,4427,270658
2021-03-16,Himachal Pradesh,59869,998,58037
2021-03-16,Haryana,276080,3079,269517
2021-03-16,Jharkhand,120772,1094,119100
2021-03-16,Jammu and Kashmir,127831,1976,124882
2021-03-16,Karnataka,962339,12403,940489
2021-03-16,Kerala,1094295,4423,1063444
2021-03-16,Ladakh,9863,130,9690
2021-03-16,Lakshadweep,626,1,453
2021-03-16,Maharashtra,2347328,52996,2154253
2021-03-16,Meghalaya,14000,148,13821
2021-03-16,Manipur,29315,373,28918
2021-03-16,Madhya Pradesh,270208,3891,261031
2021-03-16,Mizoram,4439,10,4417
2021-03-16,Nagaland,12225,91,11966
2021-03-16,Odisha,338323,1971,335796
2021-03-16,Punjab,201036,6137,182283
2021-03-16,Puducherry,40068,673,39215
2021-03-16,Rajasthan,323461,2791,318009
2021-03-16,Sikkim,6191,135,5915
2021-03-16,Telangana,301522,1656,297851
2021-03-16,Tamil Nadu,861429,12556,843423
2021-03-16,Tripura,33437,388,33006
2021-03-16,India,11438465,159079,11043377
2021-03-16,Uttar Pradesh,605655,8750,594993
2021-03-16,Uttarakhand,97931,1704,94215
2021-03-16,West Bengal,578853,10297,565398
2021-03-17,Andaman and Nicobar Islands,5035,62,4967
2021-03-17,Andhra Pradesh,892522,7186,883642
2021-03-17,Arunachal Pradesh,16841,56,16783
2021-03-17,Assam,217872,1099,215146
2021-03-17,Bihar,263158,1554,261240
2021-03-17,Chandigarh,23592,359,21903
2021-03-17,Chhattisgarh,319717,3915,310503
2021-03-17,Delhi,645025,10948,631375
2021-03-17,Dadra and Nagar Haveli and Daman and Diu,3427,2,3369
2021-03-17,Goa,56173,812,54556
2021-03-17,Gujarat,281173,4430,271433
2021-03-17,Himachal Pradesh,60036,998,58089
2021-03-17,Haryana,276635,3083,269812
2021-03-17,Jharkhand,120854,1094,119160
2021-03-17,Jammu and Kashmir,127957,1977,124972
2021-03-17,Karnataka,963614,12407,940968
2021-03-17,Kerala,1096393,4436,1066259
2021-03-17,Ladakh,9865,130,9691
2021-03-17,Lakshadweep,640,1,455
2021-03-17,Maharashtra,2370507,53080,2163391
2021-03-17,Meghalaya,14002,148,13824
2021-03-17,Manipur,29323,373,28922
2021-03-17,Madhya Pradesh,271040,3893,261531
2021-03-17,Mizoram,4442,10,4417
2021-03-17,Nagaland,12225,91,11973
2021-03-17,Odisha,338405,1971,335857
2021-03-17,Punjab,203049,6172,183557
2021-03-17,Puducherry,40120,673,39233
2021-03-17,Rajasthan,323774,2791,318132
2021-03-17,Sikkim,6194,135,5916
2021-03-17,Telangana,301769,1659,298009
2021-03-17,Tamil Nadu,862374,12564,843999
2021-03-17,Tripura,33438,388,33016
2021-03-17,India,11474303,159250,11061170
2021-03-17,Uttar Pradesh,605915,8751,595150
2021-03-17,Uttarakhand,98041,1704,94250
2021-03-17,West Bengal,579156,10298,565670
2021-03-18,Andaman and Nicobar Islands,5036,62,4969
2021-03-18,Andhra Pradesh,892740,7186,883759
2021-03-18,Arunachal Pradesh,16842,56,16783
2021-03-18,Assam,217905,1100,215160
2021-03-18,Bihar,263265,1555,261304
2021-03-18,Chandigarh,23803,359,21978
2021-03-18,Chhattisgarh,320783,3920,310838
2021-03-18,Delhi,645632,10949,631759
2021-03-18,Dadra and Nagar Haveli and Daman and Diu,3436,2,3374
2021-03-18,Goa,56271,813,54597
2021-03-18,Gujarat,282449,4433,272332
2021-03-18,Himachal Pradesh,60207,1000,58150
2021-03-18,Haryana,277268,3089,270222
2021-03-18,Jharkhand,120951,1094,119232
2021-03-18,Jammu and Kashmir,128097,1978,125046
2021-03-18,Karnataka,965102,12415,941309
2021-03-18,Kerala,1098292,4451,1068378
2021-03-18,Ladakh,9876,130,9695
2021-03-18,Lakshadweep,645,1,466
2021-03-18,Maharashtra,2396340,53138,2175565
2021-03-18,Meghalaya,14005,148,13825
2021-03-18,Manipur,29325,373,28924
2021-03-18,Madhya Pradesh,271957,3894,262031
2021-03-18,Mizoram,4445,11,4421
2021-03-18,Nagaland,12225,91,11973
2021-03-18,Odisha,338489,1971,335923
2021-03-18,Punjab,205418,6204,184848
2021-03-18,Puducherry,40201,674,39251
2021-03-18,Rajasthan,324101,2794,318284
2021-03-18,Sikkim,6196,135,5916
2021-03-18,Telangana,302047,1662,298120
2021-03-18,Tamil Nadu,863363,12573,844568
2021-03-18,Tripura,33441,388,33018
2021-03-18,India,11513990,159406,11081526
2021-03-18,Uttar Pradesh,606229,8753,595259
2021-03-18,Uttarakhand,98129,1704,94311
2021-03-18,West Bengal,579479,10300,565938
2021-03-19,Andaman and Nicobar Islands,5038,62,4969
2021-03-19,Andhra Pradesh,892986,7187,883890
2021-03-19,Arunachal Pradesh,16842,56,16783
2021-03-19,Assam,217924,1100,215183
2021-03-19,Bihar,263355,1556,261362
2021-03-19,Chandigarh,24017,360,22060
2021-03-19,Chhattisgarh,321880,3929,311198
2021-03-19,Delhi,646348,10953,632230
2021-03-19,Dadra and Nagar Haveli and Daman and Diu,3446,2,3376
2021-03-19,Goa,56371,815,54657
2021-03-19,Gujarat,283864,4437,273280
2021-03-19,Himachal Pradesh,60389,1003,58248
2021-03-19,Haryana,278140,3090,270670
2021-03-19,Jharkhand,121056,1095,119307
2021-03-19,Jammu and Kashmir,128249,1979,125118
2021-03-19,Karnataka,966689,12425,942178
2021-03-19,Kerala,1100276,4468,1070343
2021-03-19,Ladakh,9881,130,9698
2021-03-19,Lakshadweep,648,1,485
2021-03-19,Maharashtra,2422021,53208,2189965
2021-03-19,Meghalaya,14008,148,13829
2021-03-19,Manipur,29326,373,28929
2021-03-19,Madhya Pradesh,273097,3901,262587
2021-03-19,Mizoram,4445,11,4421
2021-03-19,Nagaland,12225,91,11978
2021-03-19,Odisha,338599,1971,335994
2021-03-19,Punjab,207888,6242,186187
2021-03-19,Puducherry,40262,674,39271
2021-03-19,Rajasthan,324503,2796,318586
2021-03-19,Sikkim,6199,135,5918
2021-03-19,Telangana,302360,1664,298262
2021-03-19,Tamil Nadu,864450,12582,845178
2021-03-19,Tripura,33451,388,33019
2021-03-19,India,11554896,159594,11105149
2021-03-19,Uttar Pradesh,606609,8757,595382
2021-03-19,Uttarakhand,98228,1704,94380
2021-03-19,West Bengal,579826,10301,566228
2021-03-20,Andaman and Nicobar Islands,5038,62,4969
2021-03-20,Andhra Pradesh,893366,7189,884094
2021-03-20,Arunachal Pradesh,16842,56,16783
2021-03-20,Assam,217951,1100,215201
2021-03-20,Bihar,263443,1557,261413
2021-03-20,Chandigarh,24220,361,22142
2021-03-20,Chhattisgarh,323153,3940,311520
2021-03-20,Delhi,647161,10955,632797
2021-03-20,Dadra and Nagar Haveli and Daman and Diu,3453,2,3377
2021-03-20,Goa,56525,815,54713
2021-03-20,Gujarat,285429,4443,274249
2021-03-20,Himachal Pradesh,60537,1004,58315
2021-03-20,Haryana,278961,3093,271038
2021-03-20,Jharkhand,121179,1095,119361
2021-03-20,Jammu and Kashmir,128389,1980,125218
2021-03-20,Karnataka,968487,12432,943208
2021-03-20,Kerala,1102354,4483,1072554
2021-03-20,Ladakh,9906,130,9703
2021-03-20,Lakshadweep,648,1,512
2021-03-20,Maharashtra,2449147,53300,2203553
2021-03-20,Meghalaya,14012,149,13835
2021-03-20,Manipur,29332,373,28931
2021-03-20,Madhya Pradesh,274405,3903,263158
2021-03-20,Mizoram,4446,11,4421
2021-03-20,Nagaland,12225,91,11978
2021-03-20,Odisha,338719,1971,336066
2021-03-20,Punjab,210466,6280,187198
2021-03-20,Puducherry,40322,674,39295
2021-03-20,Rajasthan,324948,2796,318842
2021-03-20,Sikkim,6204,135,5919
2021-03-20,Telangana,302724,1666,298451
2021-03-20,Tamil Nadu,865693,12590,845812
2021-03-20,Tripura,33456,388,33020
2021-03-20,India,11598711,159790,11128120
2021-03-20,Uttar Pradesh,607050,8758,595518
2021-03-20,Uttarakhand,98311,1704,94430
2021-03-20,West Bengal,580209,10303,566526
2021-03-21,Andaman and Nicobar Islands,5039,62,4969
2021-03-21,Andhra Pradesh,893734,7189,884357
2021-03-21,Arunachal Pradesh,16842,56,16783
2021-03-21,Assam,217976,1100,215213
2021-03-21,Bihar,263569,1559,261487
2021-03-21,Chandigarh,24459,362,22225
2021-03-21,Chhattisgarh,324153,3950,311761
2021-03-21,Delhi,647984,10956,633410
2021-03-21,Dadra and Nagar Haveli and Daman and Diu,3463,2,3379
2021-03-21,Goa,56623,818,54792
2021-03-21,Gujarat,287009,4450,275238
2021-03-21,Himachal Pradesh,60678,1005,58398
2021-03-21,Haryana,279828,3098,271375
2021-03-21,Jharkhand,121262,1096,119409
2021-03-21,Jammu and Kashmir,128547,1981,125276
2021-03-21,Karnataka,970202,12434,944256
2021-03-21,Kerala,1104229,4496,1074805
2021-03-21,Ladakh,9908,130,9704
2021-03-21,Lakshadweep,666,1,532
2021-03-21,Maharashtra,2479682,53399,2214867
2021-03-21,Meghalaya,14012,149,13835
2021-03-21,Manipur,29335,373,28933
2021-03-21,Madhya Pradesh,275727,3906,263821
2021-03-21,Mizoram,4447,11,4421
2021-03-21,Nagaland,12225,91,11978
2021-03-21,Odisha,338817,1972,336124
2021-03-21,Punjab,213110,6324,188529
2021-03-21,Puducherry,40386,675,39316
2021-03-21,Rajasthan,325424,2798,319041
2021-03-21,Sikkim,6206,135,5920
2021-03-21,Telangana,303118,1669,298645
2021-03-21,Tamil Nadu,866982,12599,846480
2021-03-21,Tripura,33461,388,33020
2021-03-21,India,11645720,160003,11149325
2021-03-21,Uttar Pradesh,607538,8759,595743
2021-03-21,Uttarakhand,98448,1704,94462
2021-03-21,West Bengal,580631,10306,566821
2021-03-22,Andaman and Nicobar Islands,5039,62,4969
2021-03-22,Andhra Pradesh,894044,7191,884471
2021-03-22,Arunachal Pradesh,16842,56,16784
2021-03-22,Assam,218006,1101,215235
2021-03-22,Bihar,263659,1561,261537
2021-03-22,Chandigarh,24667,363,22325
2021-03-22,Chhattisgarh,325678,3962,312511
2021-03-22,Delhi,648872,10963,633975
2021-03-22,Dadra and Nagar Haveli and Daman and Diu,3467,2,3383
2021-03-22,Goa,56708,818,54873
2021-03-22,Gujarat,288649,4454,276348
2021-03-22,Himachal Pradesh,60878,1008,58466
2021-03-22,Haryana,280693,3101,271894
2021-03-22,Jharkhand,121372,1097,119478
2021-03-22,Jammu and Kashmir,128679,1981,125362
2021-03-22,Karnataka,971647,12444,944917
2021-03-22,Kerala,1105468,4508,1076571
2021-03-22,Ladakh,9920,130,9707
2021-03-22,Lakshadweep,691,1,576
2021-03-22,Maharashtra,2504327,53457,2234330
2021-03-22,Meghalaya,14016,149,13838
2021-03-22,Manipur,29339,373,28933
2021-03-22,Madhya Pradesh,277075,3908,264575
2021-03-22,Mizoram,4448,11,4421
2021-03-22,Nagaland,12225,91,11978
2021-03-22,Odisha,338963,1972,336206
2021-03-22,Punjab,215409,6382,190399
2021-03-22,Puducherry,40433,676,39345
2021-03-22,Rajasthan,326026,2803,319217
2021-03-22,Sikkim,6206,135,5925
2021-03-22,Telangana,303455,1671,298826
2021-03-22,Tamil Nadu,868367,12609,847139
2021-03-22,Tripura,33461,388,33020
2021-03-22,India,11686356,160200,11179104
2021-03-22,Uttar Pradesh,608076,8760,595920
2021-03-22,Uttarakhand,98552,1704,94533
2021-03-22,West Bengal,580999,10308,567117
2021-03-23,Andaman and Nicobar Islands,5039,62,4972
2021-03-23,Andhra Pradesh,894536,7193,884727
2021-03-23,Arunachal Pradesh,16842,56,16784
2021-03-23,Assam,218058,1102,215262
2021-03-23,Bihar,263770,1563,261583
2021-03-23,Chandigarh,24881,364,22451
2021-03-23,Chhattisgarh,327588,3982,313115
2021-03-23,Delhi,649973,10967,634595
2021-03-23,Dadra and Nagar Haveli and Daman and Diu,3474,2,3385
2021-03-23,Goa,56841,821,54931
2021-03-23,Gujarat,290379,4458,277603
2021-03-23,Himachal Pradesh,61035,1012,58550
2021-03-23,Haryana,281588,3104,272335
2021-03-23,Jharkhand,121502,1098,119549
2021-03-23,Jammu and Kashmir,128836,1983,125443
2021-03-23,Karnataka,973657,12449,945594
2021-03-23,Kerala,1107453,4518,1078743
2021-03-23,Ladakh,9929,130,9709
2021-03-23,Lakshadweep,697,1,587
2021-03-23,Maharashtra,2533026,53589,2247495
2021-03-23,Meghalaya,14017,149,13843
2021-03-23,Manipur,29352,373,28935
2021-03-23,Madhya Pradesh,278577,3912,265373
2021-03-23,Mizoram,4451,11,4423
2021-03-23,Nagaland,12225,91,11978
2021-03-23,Odisha,339076,1972,336266
2021-03-23,Punjab,217663,6435,191825
2021-03-23,Puducherry,40520,677,39363
2021-03-23,Rajasthan,326506,2807,319437
2021-03-23,Sikkim,6208,135,5934
2021-03-23,Telangana,303867,1674,299042
2021-03-23,Tamil Nadu,869804,12618,848041
2021-03-23,Tripura,33467,389,33021
2021-03-23,India,11733595,160477,11203017
2021-03-23,Uttar Pradesh,608709,8764,596101
2021-03-23,Uttarakhand,98646,1706,94585
2021-03-23,West Bengal,581403,10310,567437
2021-03-24,Andaman and Nicobar Islands,5041,62,4973
2021-03-24,Andhra Pradesh,895121,7197,884978
2021-03-24,Arunachal Pradesh,16842,56,16785
2021-03-24,Assam,218099,1103,215277
2021-03-24,Bihar,263940,1565,261648
2021-03-24,Chandigarh,25130,365,22587
2021-03-24,Chhattisgarh,329694,4011,313749
2021-03-24,Delhi,651227,10973,635364
2021-03-24,Dadra and Nagar Haveli and Daman and Diu,3485,2,3390
2021-03-24,Goa,56981,821,55004
2021-03-24,Gujarat,292169,4466,278880
2021-03-24,Himachal Pradesh,61301,1014,58615
2021-03-24,Haryana,282569,3110,272714
2021-03-24,Jharkhand,121696,1100,119626
2021-03-24,Jammu and Kashmir,129031,1983,125535
2021-03-24,Karnataka,975955,12461,946589
2021-03-24,Kerala,1109909,4528,1080803
2021-03-24,Ladakh,9942,130,9711
2021-03-24,Lakshadweep,699,1,588
2021-03-24,Maharashtra,2564881,53684,2262593
2021-03-24,Meghalaya,14019,149,13848
2021-03-24,Manipur,29362,374,28935
2021-03-24,Madhya Pradesh,280289,3919,266323
2021-03-24,Mizoram,4452,11,4425
2021-03-24,Nagaland,12226,91,11979
2021-03-24,Odisha,339246,1972,336337
2021-03-24,Punjab,220276,6474,193280
2021-03-24,Puducherry,40645,679,39380
2021-03-24,Rajasthan,327175,2808,319695
2021-03-24,Sikkim,6210,135,5935
2021-03-24,Telangana,304298,1676,299270
2021-03-24,Tamil Nadu,871440,12630,849064
2021-03-24,Tripura,33476,389,33021
2021-03-24,India,11787014,160726,11229592
2021-03-24,Uttar Pradesh,609443,8769,596286
2021-03-24,Uttarakhand,98880,1706,94634
2021-03-24,West Bengal,581865,10312,567771
2021-03-25,Andaman and Nicobar Islands,5042,62,4974
2021-03-25,Andhra Pradesh,895879,7201,885209
2021-03-25,Arunachal Pradesh,16842,56,16785
2021-03-25,Assam,218139,1104,215299
2021-03-25,Bihar,264198,1567,261706
2021-03-25,Chandigarh,25356,368,22702
2021-03-25,Chhattisgarh,332113,4026,314769
2021-03-25,Delhi,652742,10978,636267
2021-03-25,Dadra and Nagar Haveli and Daman and Diu,3511,2,3394
2021-03-25,Goa,57170,822,55070
2021-03-25,Gujarat,294130,4473,280285
2021-03-25,Himachal Pradesh,61616,1016,58679
2021-03-25,Haryana,283622,3117,273276
2021-03-25,Jharkhand,121974,1100,119698
2021-03-25,Jammu and Kashmir,129203,1983,125627
2021-03-25,Karnataka,978478,12471,947781
2021-03-25,Kerala,1111898,4540,1082668
2021-03-25,Ladakh,9948,130,9713
2021-03-25,Lakshadweep,708,1,591
2021-03-25,Maharashtra,2600833,53795,2283037
2021-03-25,Meghalaya,14022,150,13849
2021-03-25,Manipur,29367,374,28936
2021-03-25,Madhya Pradesh,282174,3928,267242
2021-03-25,Mizoram,4454,11,4425
2021-03-25,Nagaland,12228,91,11979
2021-03-25,Odisha,339460,1972,336409
2021-03-25,Punjab,222937,6517,195015
2021-03-25,Puducherry,40740,679,39389
2021-03-25,Rajasthan,327890,2808,319933
2021-03-25,Sikkim,6212,135,5940
2021-03-25,Telangana,304791,1680,299427
2021-03-25,Tamil Nadu,873219,12641,850091
2021-03-25,Tripura,33477,389,33022
2021-03-25,India,11846099,160983,11262508
2021-03-25,Uttar Pradesh,610273,8773,596451
2021-03-25,Uttarakhand,99072,1707,94755
2021-03-25,West Bengal,582381,10316,568115
2021-03-26,Andaman and Nicobar Islands,5043,62,4974
2021-03-26,Andhra Pradesh,896863,7203,885515
2021-03-26,Arunachal Pradesh,16843,56,16785
2021-03-26,Assam,218176,1104,215325
2021-03-26,Bihar,264409,1569,261839
2021-03-26,Chandigarh,25604,372,22840
2021-03-26,Chhattisgarh,334778,4048,315423
2021-03-26,Delhi,654276,10987,637238
2021-03-26,Dadra and Nagar Haveli and Daman and Diu,3528,2,3395
2021-03-26,Goa,57283,823,55181
2021-03-26,Gujarat,296320,4479,281707
2021-03-26,Himachal Pradesh,61967,1017,58807
2021-03-26,Haryana,284944,3125,274024
2021-03-26,Jharkhand,122282,1103,119779
2021-03-26,Jammu and Kashmir,129413,1984,125748
2021-03-26,Karnataka,981044,12484,948988
2021-03-26,Kerala,1113723,4554,1084585
2021-03-26,Ladakh,9965,130,9724
2021-03-26,Lakshadweep,714,1,609
2021-03-26,Maharashtra,2637735,53907,2300056
2021-03-26,Meghalaya,14029,150,13853
2021-03-26,Manipur,29373,374,28939
2021-03-26,Madhya Pradesh,284265,3937,268290
2021-03-26,Mizoram,4460,11,4425
2021-03-26,Nagaland,12229,91,11979
2021-03-26,Odisha,339694,1972,336482
2021-03-26,Punjab,226059,6576,196831
2021-03-26,Puducherry,40836,679,39402
2021-03-26,Rajasthan,328743,2811,320199
2021-03-26,Sikkim,6215,135,5942
2021-03-26,Telangana,305309,1683,299631
2021-03-26,Tamil Nadu,875190,12650,851222
2021-03-26,Tripura,33477,389,33022
2021-03-26,India,11908375,161275,11292849
2021-03-26,Uttar Pradesh,611301,8779,596698
2021-03-26,Uttarakhand,99258,1708,94916
2021-03-26,West Bengal,583027,10320,568476
2021-03-27,Andaman and Nicobar Islands,5044,62,4975
2021-03-27,Andhra Pradesh,897810,7203,885892
2021-03-27,Arunachal Pradesh,16845,56,16785
2021-03-27,Assam,218222,1104,215348
2021-03-27,Bihar,264604,1571,261917
2021-03-27,Chandigarh,25898,374,22992
2021-03-27,Chhattisgarh,337940,4061,316043
2021-03-27,Delhi,655834,10997,638212
2021-03-27,Dadra and Nagar Haveli and Daman and Diu,3554,2,3400
2021-03-27,Goa,57453,824,55250
2021-03-27,Gujarat,298596,4484,283241
2021-03-27,Himachal Pradesh,62383,1020,58981
2021-03-27,Haryana,286327,3132,274785
2021-03-27,Jharkhand,122622,1107,119878
2021-03-27,Jammu and Kashmir,129684,1985,125886
2021-03-27,Karnataka,983930,12492,950167
2021-03-27,Kerala,1115778,4568,1086669
2021-03-27,Ladakh,9974,130,9727
2021-03-27,Lakshadweep,714,1,620
2021-03-27,Maharashtra,2673461,54073,2314579
2021-03-27,Meghalaya,14031,150,13855
2021-03-27,Manipur,29376,374,28944
2021-03-27,Madhya Pradesh,286407,3947,269465
2021-03-27,Mizoram,4463,11,4426
2021-03-27,Nagaland,12229,91,11979
2021-03-27,Odisha,339904,1973,336571
2021-03-27,Punjab,228864,6621,198972
2021-03-27,Puducherry,40964,680,39438
2021-03-27,Rajasthan,329595,2811,320426
2021-03-27,Sikkim,6226,135,5944
2021-03-27,Telangana,305804,1685,299878
2021-03-27,Tamil Nadu,877279,12659,852463
2021-03-27,Tripura,33487,389,33024
2021-03-27,India,11971007,161586,11321577
2021-03-27,Uttar Pradesh,612351,8783,596953
2021-03-27,Uttarakhand,99515,1709,94983
2021-03-27,West Bengal,583839,10322,568909
2021-03-28,Andaman and Nicobar Islands,5046,62,4976
2021-03-28,Andhra Pradesh,898815,7205,886216
2021-03-28,Arunachal Pradesh,16845,56,16785
2021-03-28,Assam,218270,1104,215366
2021-03-28,Bihar,264955,1572,262036
2021-03-28,Chandigarh,26194,377,23184
2021-03-28,Chhattisgarh,340093,4076,316778
2021-03-28,Delhi,657715,11006,639164
2021-03-28,Dadra and Nagar Haveli and Daman and Diu,3581,2,3410
2021-03-28,Goa,57584,826,55354
2021-03-28,Gujarat,300866,4492,284846
2021-03-28,Himachal Pradesh,62660,1023,59138
2021-03-28,Haryana,287719,3141,275458
2021-03-28,Jharkhand,122936,1110,119954
2021-03-28,Jammu and Kashmir,129993,1989,126003
2021-03-28,Karnataka,987012,12504,951452
2021-03-28,Kerala,1117994,4580,1088522
2021-03-28,Ladakh,9974,130,9736
2021-03-28,Lakshadweep,715,1,652
2021-03-28,Maharashtra,2713875,54181,2332453
2021-03-28,Meghalaya,14032,150,13856
2021-03-28,Manipur,29385,374,28948
2021-03-28,Madhya Pradesh,288683,3958,270540
2021-03-28,Mizoram,4465,11,4428
2021-03-28,Nagaland,12230,91,11980
2021-03-28,Odisha,340194,1973,336691
2021-03-28,Punjab,231734,6690,201127
2021-03-28,Puducherry,41101,680,39514
2021-03-28,Rajasthan,330676,2813,320704
2021-03-28,Sikkim,6227,135,5951
2021-03-28,Telangana,306339,1688,300156
2021-03-28,Tamil Nadu,879473,12670,853733
2021-03-28,Tripura,33487,389,33024
2021-03-28,India,12039213,161881,11353846
2021-03-28,Uttar Pradesh,613798,8786,597320
2021-03-28,Uttarakhand,99881,1712,95025
2021-03-28,West Bengal,584666,10324,569366
2021-03-29,Andaman and Nicobar Islands,5052,62,4976
2021-03-29,Andhra Pradesh,899812,7210,886498
2021-03-29,Arunachal Pradesh,16845,56,16785
2021-03-29,Assam,218310,1104,215390
2021-03-29,Bihar,265194,1573,262133
2021-03-29,Chandigarh,26468,377,23345
2021-03-29,Chhattisgarh,341516,4096,317239
2021-03-29,Delhi,659619,11012,640575
2021-03-29,Dadra and Nagar Haveli and Daman and Diu,3597,2,3415
2021-03-29,Goa,57712,828,55455
2021-03-29,Gujarat,303118,4500,286577
2021-03-29,Himachal Pradesh,62981,1026,59303
2021-03-29,Haryana,288714,3143,276259
2021-03-29,Jharkhand,123091,1110,120012
2021-03-29,Jammu and Kashmir,130228,1989,126129
2021-03-29,Karnataka,989804,12520,953416
2021-03-29,Kerala,1119543,4591,1090419
2021-03-29,Ladakh,10007,130,9742
2021-03-29,Lakshadweep,715,1,664
2021-03-29,Maharashtra,2745518,54283,2353307
2021-03-29,Meghalaya,14034,150,13858
2021-03-29,Manipur,29391,374,28950
2021-03-29,Madhya Pradesh,291006,3967,271889
2021-03-29,Mizoram,4465,11,4428
2021-03-29,Nagaland,12233,91,11980
2021-03-29,Odisha,340402,1974,336809
2021-03-29,Punjab,234602,6749,203710
2021-03-29,Puducherry,41226,681,39554
2021-03-29,Rajasthan,331578,2813,320971
2021-03-29,Sikkim,6227,135,5952
2021-03-29,Telangana,306742,1690,300469
2021-03-29,Tamil Nadu,881752,12684,855085
2021-03-29,Tripura,33490,389,33029
2021-03-29,India,12095365,162147,11390835
2021-03-29,Uttar Pradesh,615078,8790,597619
2021-03-29,Uttarakhand,99990,1711,95065
2021-03-29,West Bengal,585305,10325,569828
2021-03-30,Andaman and Nicobar Islands,5081,62,4976
2021-03-30,Andhra Pradesh,900805,7213,886978
2021-03-30,Arunachal Pradesh,16845,56,16785
2021-03-30,Assam,218363,1104,215413
2021-03-30,Bihar,265268,1574,262238
2021-03-30,Chandigarh,26733,379,23523
2021-03-30,Chhattisgarh,344624,4131,318436
2021-03-30,Delhi,660611,11016,642166
