dep,date,Recovered,Deaths
976,2020-05-28,227,19
01,2020-05-29,372,95
02,2020-05-29,929,263
03,2020-05-29,173,38
04,2020-05-29,116,12
05,2020-05-29,109,17
06,2020-05-29,642,179
07,2020-05-29,396,105
08,2020-05-29,146,53
09,2020-05-29,32,2
10,2020-05-29,575,133
11,2020-05-29,219,55
12,2020-05-29,133,24
13,2020-05-29,2931,526
14,2020-05-29,281,82
15,2020-05-29,42,9
16,2020-05-29,51,12
17,2020-05-29,126,48
18,2020-05-29,151,74
19,2020-05-29,115,34
21,2020-05-29,869,242
22,2020-05-29,181,32
23,2020-05-29,58,10
24,2020-05-29,82,13
25,2020-05-29,603,148
26,2020-05-29,475,128
27,2020-05-29,177,78
28,2020-05-29,441,119
29,2020-05-29,161,43
2A,2020-05-29,122,48
2B,2020-05-29,106,10
30,2020-05-29,290,92
31,2020-05-29,601,68
32,2020-05-29,83,23
33,2020-05-29,844,146
34,2020-05-29,657,118
35,2020-05-29,404,84
36,2020-05-29,103,76
37,2020-05-29,297,79
38,2020-05-29,619,144
39,2020-05-29,282,61
40,2020-05-29,65,12
41,2020-05-29,219,63
42,2020-05-29,844,238
43,2020-05-29,92,15
44,2020-05-29,556,144
45,2020-05-29,539,96
46,2020-05-29,64,22
47,2020-05-29,59,9
48,2020-05-29,23,1
49,2020-05-29,513,133
50,2020-05-29,123,47
51,2020-05-29,924,254
52,2020-05-29,204,78
53,2020-05-29,148,43
54,2020-05-29,1041,341
55,2020-05-29,429,93
56,2020-05-29,382,90
57,2020-05-29,2109,796
58,2020-05-29,85,27
59,2020-05-29,1909,570
60,2020-05-29,977,390
61,2020-05-29,197,37
62,2020-05-29,1186,284
63,2020-05-29,171,42
64,2020-05-29,211,27
65,2020-05-29,143,26
66,2020-05-29,276,34
67,2020-05-29,2248,631
68,2020-05-29,2432,776
69,2020-05-29,2626,627
70,2020-05-29,254,77
71,2020-05-29,622,195
72,2020-05-29,302,79
73,2020-05-29,369,68
74,2020-05-29,799,160
75,2020-05-29,5587,1692
76,2020-05-29,693,176
77,2020-05-29,2334,633
78,2020-05-29,1893,492
79,2020-05-29,60,20
80,2020-05-29,667,215
81,2020-05-29,110,22
82,2020-05-29,40,5
83,2020-05-29,856,128
84,2020-05-29,228,36
85,2020-05-29,198,38
86,2020-05-29,130,38
87,2020-05-29,117,25
88,2020-05-29,662,253
89,2020-05-29,265,84
90,2020-05-29,493,174
91,2020-05-29,2002,493
92,2020-05-29,3832,1020
93,2020-05-29,3220,948
94,2020-05-29,3430,1101
95,2020-05-29,2269,674
971,2020-05-29,73,17
972,2020-05-29,81,14
973,2020-05-29,71,1
974,2020-05-29,119,1
976,2020-05-29,229,19
01,2020-05-30,381,95
02,2020-05-30,930,263
03,2020-05-30,175,38
04,2020-05-30,116,12
05,2020-05-30,109,17
06,2020-05-30,645,179
07,2020-05-30,400,105
08,2020-05-30,172,54
09,2020-05-30,32,2
10,2020-05-30,578,133
11,2020-05-30,220,55
12,2020-05-30,137,24
13,2020-05-30,2933,526
14,2020-05-30,282,82
15,2020-05-30,43,9
16,2020-05-30,51,12
17,2020-05-30,126,48
18,2020-05-30,151,74
19,2020-05-30,117,34
21,2020-05-30,872,243
22,2020-05-30,183,32
23,2020-05-30,58,10
24,2020-05-30,82,13
25,2020-05-30,607,148
26,2020-05-30,478,129
27,2020-05-30,177,78
28,2020-05-30,441,119
29,2020-05-30,161,43
2A,2020-05-30,122,48
2B,2020-05-30,106,10
30,2020-05-30,290,92
31,2020-05-30,601,68
32,2020-05-30,83,23
33,2020-05-30,848,146
34,2020-05-30,669,118
35,2020-05-30,413,84
36,2020-05-30,103,76
37,2020-05-30,298,79
38,2020-05-30,619,144
39,2020-05-30,284,61
40,2020-05-30,65,12
41,2020-05-30,221,63
42,2020-05-30,844,238
43,2020-05-30,92,15
44,2020-05-30,559,144
45,2020-05-30,539,96
46,2020-05-30,64,22
47,2020-05-30,61,9
48,2020-05-30,23,1
49,2020-05-30,518,133
50,2020-05-30,123,47
51,2020-05-30,930,254
52,2020-05-30,205,79
53,2020-05-30,155,43
54,2020-05-30,1051,341
55,2020-05-30,432,93
56,2020-05-30,384,90
57,2020-05-30,2134,799
58,2020-05-30,86,27
59,2020-05-30,1936,576
60,2020-05-30,980,391
61,2020-05-30,198,37
62,2020-05-30,1188,285
63,2020-05-30,172,42
64,2020-05-30,211,27
65,2020-05-30,143,26
66,2020-05-30,276,34
67,2020-05-30,2268,633
68,2020-05-30,2448,778
69,2020-05-30,2630,627
70,2020-05-30,253,77
71,2020-05-30,622,195
72,2020-05-30,304,79
73,2020-05-30,372,68
74,2020-05-30,800,160
75,2020-05-30,5612,1692
76,2020-05-30,696,176
77,2020-05-30,2358,638
78,2020-05-30,1896,493
79,2020-05-30,60,20
80,2020-05-30,668,215
81,2020-05-30,110,22
82,2020-05-30,40,5
83,2020-05-30,858,128
84,2020-05-30,228,36
85,2020-05-30,200,38
86,2020-05-30,130,38
87,2020-05-30,117,25
88,2020-05-30,668,253
89,2020-05-30,266,84
90,2020-05-30,491,174
91,2020-05-30,2007,495
92,2020-05-30,3879,1023
93,2020-05-30,3240,948
94,2020-05-30,3491,1125
95,2020-05-30,2278,677
971,2020-05-30,73,17
972,2020-05-30,81,14
973,2020-05-30,72,1
974,2020-05-30,119,1
976,2020-05-30,241,19
01,2020-05-31,381,95
02,2020-05-31,930,264
03,2020-05-31,178,38
04,2020-05-31,116,12
05,2020-05-31,109,17
06,2020-05-31,645,179
07,2020-05-31,400,105
08,2020-05-31,172,54
09,2020-05-31,32,2
10,2020-05-31,579,133
11,2020-05-31,220,56
12,2020-05-31,137,24
13,2020-05-31,2935,526
14,2020-05-31,282,82
15,2020-05-31,43,9
16,2020-05-31,51,12
17,2020-05-31,126,48
18,2020-05-31,151,75
19,2020-05-31,118,34
21,2020-05-31,872,243
22,2020-05-31,183,32
23,2020-05-31,58,10
24,2020-05-31,82,13
25,2020-05-31,607,148
26,2020-05-31,478,129
27,2020-05-31,177,78
28,2020-05-31,441,119
29,2020-05-31,161,43
2A,2020-05-31,122,48
2B,2020-05-31,106,10
30,2020-05-31,290,92
31,2020-05-31,604,70
32,2020-05-31,83,23
33,2020-05-31,848,146
34,2020-05-31,669,118
35,2020-05-31,413,84
36,2020-05-31,103,76
37,2020-05-31,298,79
38,2020-05-31,623,146
39,2020-05-31,284,61
40,2020-05-31,65,12
41,2020-05-31,221,63
42,2020-05-31,845,238
43,2020-05-31,92,15
44,2020-05-31,564,146
45,2020-05-31,540,96
46,2020-05-31,65,22
47,2020-05-31,61,9
48,2020-05-31,23,1
49,2020-05-31,518,133
50,2020-05-31,123,47
51,2020-05-31,930,254
52,2020-05-31,205,79
53,2020-05-31,159,43
54,2020-05-31,1053,341
55,2020-05-31,432,94
56,2020-05-31,384,90
57,2020-05-31,2135,800
58,2020-05-31,86,27
59,2020-05-31,1939,576
60,2020-05-31,980,391
61,2020-05-31,198,37
62,2020-05-31,1188,285
63,2020-05-31,172,42
64,2020-05-31,211,27
65,2020-05-31,143,26
66,2020-05-31,276,34
67,2020-05-31,2271,634
68,2020-05-31,2448,778
69,2020-05-31,2631,628
70,2020-05-31,253,77
71,2020-05-31,622,195
72,2020-05-31,304,79
73,2020-05-31,372,68
74,2020-05-31,807,160
75,2020-05-31,5622,1694
76,2020-05-31,696,176
77,2020-05-31,2359,638
78,2020-05-31,1898,494
79,2020-05-31,60,21
80,2020-05-31,672,217
81,2020-05-31,110,22
82,2020-05-31,40,5
83,2020-05-31,858,128
84,2020-05-31,228,36
85,2020-05-31,200,38
86,2020-05-31,130,38
87,2020-05-31,117,25
88,2020-05-31,668,253
89,2020-05-31,272,84
90,2020-05-31,491,175
91,2020-05-31,2007,495
92,2020-05-31,3881,1024
93,2020-05-31,3242,948
94,2020-05-31,3500,1136
95,2020-05-31,2280,677
971,2020-05-31,73,16
972,2020-05-31,85,14
973,2020-05-31,72,1
974,2020-05-31,119,1
976,2020-05-31,243,19
01,2020-06-01,381,95
02,2020-06-01,931,265
03,2020-06-01,178,38
04,2020-06-01,117,12
05,2020-06-01,109,17
06,2020-06-01,647,179
07,2020-06-01,400,105
08,2020-06-01,174,54
09,2020-06-01,32,2
10,2020-06-01,579,133
11,2020-06-01,220,57
12,2020-06-01,137,24
13,2020-06-01,2939,526
14,2020-06-01,282,82
15,2020-06-01,43,9
16,2020-06-01,51,12
17,2020-06-01,126,48
18,2020-06-01,152,75
19,2020-06-01,118,34
21,2020-06-01,874,243
22,2020-06-01,184,33
23,2020-06-01,58,10
24,2020-06-01,82,13
25,2020-06-01,607,148
26,2020-06-01,478,129
27,2020-06-01,177,78
28,2020-06-01,441,119
29,2020-06-01,162,43
2A,2020-06-01,122,48
2B,2020-06-01,106,10
30,2020-06-01,290,92
31,2020-06-01,604,70
32,2020-06-01,83,23
33,2020-06-01,848,146
34,2020-06-01,669,118
35,2020-06-01,413,85
36,2020-06-01,103,76
37,2020-06-01,298,80
38,2020-06-01,623,146
39,2020-06-01,284,61
40,2020-06-01,65,12
41,2020-06-01,221,63
42,2020-06-01,847,239
43,2020-06-01,91,16
44,2020-06-01,566,146
45,2020-06-01,540,96
46,2020-06-01,65,22
47,2020-06-01,61,9
48,2020-06-01,23,1
49,2020-06-01,519,133
50,2020-06-01,123,47
51,2020-06-01,930,254
52,2020-06-01,207,80
53,2020-06-01,159,43
54,2020-06-01,1053,341
55,2020-06-01,432,94
56,2020-06-01,384,90
57,2020-06-01,2145,802
58,2020-06-01,86,27
59,2020-06-01,1943,578
60,2020-06-01,980,392
61,2020-06-01,198,37
62,2020-06-01,1188,286
63,2020-06-01,172,42
64,2020-06-01,212,27
65,2020-06-01,143,26
66,2020-06-01,276,34
67,2020-06-01,2271,635
68,2020-06-01,2448,778
69,2020-06-01,2631,628
70,2020-06-01,253,77
71,2020-06-01,622,195
72,2020-06-01,304,79
73,2020-06-01,372,68
74,2020-06-01,807,160
75,2020-06-01,5635,1695
76,2020-06-01,696,176
77,2020-06-01,2360,640
78,2020-06-01,1899,494
79,2020-06-01,60,21
80,2020-06-01,672,217
81,2020-06-01,110,22
82,2020-06-01,40,5
83,2020-06-01,858,128
84,2020-06-01,228,36
85,2020-06-01,200,38
86,2020-06-01,130,38
87,2020-06-01,117,25
88,2020-06-01,668,253
89,2020-06-01,272,85
90,2020-06-01,492,175
91,2020-06-01,2008,497
92,2020-06-01,3886,1029
93,2020-06-01,3243,948
94,2020-06-01,3521,1138
95,2020-06-01,2283,678
971,2020-06-01,73,16
972,2020-06-01,85,14
973,2020-06-01,73,1
974,2020-06-01,119,1
976,2020-06-01,244,21
01,2020-06-02,383,95
02,2020-06-02,932,266
03,2020-06-02,178,39
04,2020-06-02,117,12
05,2020-06-02,112,18
06,2020-06-02,648,181
07,2020-06-02,401,106
08,2020-06-02,174,54
09,2020-06-02,32,2
10,2020-06-02,579,134
11,2020-06-02,220,58
12,2020-06-02,137,24
13,2020-06-02,2951,530
14,2020-06-02,283,82
15,2020-06-02,43,9
16,2020-06-02,51,12
17,2020-06-02,126,48
18,2020-06-02,153,76
19,2020-06-02,144,37
21,2020-06-02,875,243
22,2020-06-02,185,34
23,2020-06-02,58,10
24,2020-06-02,84,13
25,2020-06-02,611,148
26,2020-06-02,479,129
27,2020-06-02,178,78
28,2020-06-02,442,119
29,2020-06-02,162,43
2A,2020-06-02,122,48
2B,2020-06-02,106,10
30,2020-06-02,292,92
31,2020-06-02,605,70
32,2020-06-02,83,23
33,2020-06-02,857,146
34,2020-06-02,669,118
35,2020-06-02,413,85
36,2020-06-02,103,76
37,2020-06-02,298,80
38,2020-06-02,626,148
39,2020-06-02,287,61
40,2020-06-02,65,12
41,2020-06-02,223,63
42,2020-06-02,860,242
43,2020-06-02,91,17
44,2020-06-02,574,147
45,2020-06-02,542,96
46,2020-06-02,66,22
47,2020-06-02,61,9
48,2020-06-02,23,1
49,2020-06-02,523,133
50,2020-06-02,123,47
51,2020-06-02,936,257
52,2020-06-02,209,81
53,2020-06-02,160,44
54,2020-06-02,1056,342
55,2020-06-02,438,95
56,2020-06-02,390,90
57,2020-06-02,2159,806
58,2020-06-02,86,27
59,2020-06-02,1953,580
60,2020-06-02,986,393
61,2020-06-02,201,37
62,2020-06-02,1196,289
63,2020-06-02,171,42
64,2020-06-02,212,27
65,2020-06-02,143,26
66,2020-06-02,276,34
67,2020-06-02,2276,636
68,2020-06-02,2479,785
69,2020-06-02,2645,630
70,2020-06-02,257,77
71,2020-06-02,635,195
72,2020-06-02,307,79
73,2020-06-02,372,68
74,2020-06-02,809,160
75,2020-06-02,5651,1695
76,2020-06-02,701,176
77,2020-06-02,2365,645
78,2020-06-02,1906,496
79,2020-06-02,63,21
80,2020-06-02,673,217
81,2020-06-02,111,22
82,2020-06-02,40,5
83,2020-06-02,861,131
84,2020-06-02,229,36
85,2020-06-02,202,38
86,2020-06-02,131,38
87,2020-06-02,117,25
88,2020-06-02,667,253
89,2020-06-02,272,86
90,2020-06-02,495,176
91,2020-06-02,2008,499
92,2020-06-02,3913,1038
93,2020-06-02,3260,953
94,2020-06-02,3527,1139
95,2020-06-02,2292,682
971,2020-06-02,73,16
972,2020-06-02,85,14
973,2020-06-02,82,1
974,2020-06-02,119,1
976,2020-06-02,258,21
01,2020-06-03,390,96
02,2020-06-03,941,266
03,2020-06-03,178,39
04,2020-06-03,118,12
05,2020-06-03,112,18
06,2020-06-03,651,182
07,2020-06-03,409,106
08,2020-06-03,174,54
09,2020-06-03,32,2
10,2020-06-03,583,134
11,2020-06-03,222,58
12,2020-06-03,137,24
13,2020-06-03,2971,532
14,2020-06-03,285,82
15,2020-06-03,43,9
16,2020-06-03,51,12
17,2020-06-03,128,48
18,2020-06-03,153,76
19,2020-06-03,149,37
21,2020-06-03,878,244
22,2020-06-03,187,34
23,2020-06-03,59,11
24,2020-06-03,84,13
25,2020-06-03,613,148
26,2020-06-03,479,129
27,2020-06-03,186,78
28,2020-06-03,444,122
29,2020-06-03,162,43
2A,2020-06-03,123,48
2B,2020-06-03,106,10
30,2020-06-03,303,93
31,2020-06-03,609,71
32,2020-06-03,83,23
33,2020-06-03,864,146
34,2020-06-03,667,118
35,2020-06-03,425,86
36,2020-06-03,105,76
37,2020-06-03,299,80
38,2020-06-03,629,149
39,2020-06-03,288,61
40,2020-06-03,66,12
41,2020-06-03,226,63
42,2020-06-03,875,243
43,2020-06-03,91,17
44,2020-06-03,579,147
45,2020-06-03,544,98
46,2020-06-03,66,22
47,2020-06-03,62,9
48,2020-06-03,23,1
49,2020-06-03,527,133
50,2020-06-03,123,47
51,2020-06-03,940,258
52,2020-06-03,217,82
53,2020-06-03,162,44
54,2020-06-03,1060,342
55,2020-06-03,441,96
56,2020-06-03,393,90
57,2020-06-03,2180,808
58,2020-06-03,86,27
59,2020-06-03,1974,586
60,2020-06-03,991,393
61,2020-06-03,205,37
62,2020-06-03,1199,291
63,2020-06-03,172,42
64,2020-06-03,214,27
65,2020-06-03,144,26
66,2020-06-03,276,34
67,2020-06-03,2295,637
68,2020-06-03,2499,788
69,2020-06-03,2667,633
70,2020-06-03,264,77
71,2020-06-03,654,197
72,2020-06-03,318,81
73,2020-06-03,372,68
74,2020-06-03,810,161
75,2020-06-03,5679,1697
76,2020-06-03,703,177
77,2020-06-03,2378,651
78,2020-06-03,1941,497
79,2020-06-03,63,21
80,2020-06-03,673,218
81,2020-06-03,113,22
82,2020-06-03,40,5
83,2020-06-03,869,131
84,2020-06-03,230,36
85,2020-06-03,202,38
86,2020-06-03,134,39
87,2020-06-03,117,25
88,2020-06-03,677,254
89,2020-06-03,279,87
90,2020-06-03,496,176
91,2020-06-03,2037,502
92,2020-06-03,3951,1044
93,2020-06-03,3288,956
94,2020-06-03,3614,1152
95,2020-06-03,2298,683
971,2020-06-03,73,16
972,2020-06-03,85,14
973,2020-06-03,89,1
974,2020-06-03,121,1
976,2020-06-03,261,21
01,2020-06-04,391,97
02,2020-06-04,944,267
03,2020-06-04,178,39
04,2020-06-04,118,12
05,2020-06-04,113,18
06,2020-06-04,654,183
07,2020-06-04,412,107
08,2020-06-04,176,54
09,2020-06-04,32,2
10,2020-06-04,586,134
11,2020-06-04,224,58
12,2020-06-04,137,24
13,2020-06-04,3005,532
14,2020-06-04,286,82
15,2020-06-04,44,9
16,2020-06-04,51,12
17,2020-06-04,128,48
18,2020-06-04,155,76
19,2020-06-04,161,37
21,2020-06-04,884,246
22,2020-06-04,187,35
23,2020-06-04,60,11
24,2020-06-04,85,13
25,2020-06-04,613,148
26,2020-06-04,481,129
27,2020-06-04,186,78
28,2020-06-04,447,125
29,2020-06-04,162,43
2A,2020-06-04,126,48
2B,2020-06-04,106,10
30,2020-06-04,303,93
31,2020-06-04,612,71
32,2020-06-04,84,23
33,2020-06-04,869,146
34,2020-06-04,667,118
35,2020-06-04,426,86
36,2020-06-04,105,76
37,2020-06-04,300,80
38,2020-06-04,633,147
39,2020-06-04,289,61
40,2020-06-04,67,12
41,2020-06-04,227,63
42,2020-06-04,886,243
43,2020-06-04,91,17
44,2020-06-04,588,147
45,2020-06-04,544,98
46,2020-06-04,67,22
47,2020-06-04,69,9
48,2020-06-04,23,1
49,2020-06-04,531,134
50,2020-06-04,124,47
51,2020-06-04,940,258
52,2020-06-04,218,83
53,2020-06-04,164,44
54,2020-06-04,1071,345
55,2020-06-04,443,96
56,2020-06-04,396,90
57,2020-06-04,2202,811
58,2020-06-04,86,27
59,2020-06-04,1987,588
60,2020-06-04,998,394
61,2020-06-04,209,37
62,2020-06-04,1225,297
63,2020-06-04,172,42
64,2020-06-04,214,27
65,2020-06-04,145,26
66,2020-06-04,276,34
67,2020-06-04,2296,637
68,2020-06-04,2516,788
69,2020-06-04,2720,634
70,2020-06-04,266,77
71,2020-06-04,656,197
72,2020-06-04,325,82
73,2020-06-04,376,68
74,2020-06-04,811,162
75,2020-06-04,5693,1699
76,2020-06-04,704,177
77,2020-06-04,2392,652
78,2020-06-04,1957,498
79,2020-06-04,63,21
80,2020-06-04,674,218
81,2020-06-04,117,22
82,2020-06-04,41,5
83,2020-06-04,878,131
84,2020-06-04,231,36
85,2020-06-04,207,38
86,2020-06-04,134,39
87,2020-06-04,117,25
88,2020-06-04,679,255
89,2020-06-04,284,89
90,2020-06-04,503,177
91,2020-06-04,2041,502
92,2020-06-04,3997,1047
93,2020-06-04,3318,957
94,2020-06-04,3642,1156
95,2020-06-04,2309,683
971,2020-06-04,74,16
972,2020-06-04,85,14
973,2020-06-04,92,1
974,2020-06-04,121,1
976,2020-06-04,265,21
01,2020-06-05,392,97
02,2020-06-05,950,267
03,2020-06-05,180,39
04,2020-06-05,118,12
05,2020-06-05,113,18
06,2020-06-05,661,183
07,2020-06-05,412,107
08,2020-06-05,186,54
09,2020-06-05,32,2
10,2020-06-05,598,135
11,2020-06-05,225,58
12,2020-06-05,137,24
13,2020-06-05,3025,533
14,2020-06-05,286,82
15,2020-06-05,44,9
16,2020-06-05,51,12
17,2020-06-05,129,48
18,2020-06-05,155,76
19,2020-06-05,159,37
21,2020-06-05,887,246
22,2020-06-05,189,36
23,2020-06-05,62,11
24,2020-06-05,85,13
25,2020-06-05,613,148
26,2020-06-05,482,129
27,2020-06-05,187,79
28,2020-06-05,453,125
29,2020-06-05,163,43
2A,2020-06-05,126,48
2B,2020-06-05,106,10
30,2020-06-05,303,93
31,2020-06-05,615,71
32,2020-06-05,84,23
33,2020-06-05,871,147
34,2020-06-05,676,119
35,2020-06-05,431,86
36,2020-06-05,105,76
37,2020-06-05,301,80
38,2020-06-05,637,147
39,2020-06-05,291,61
40,2020-06-05,70,12
41,2020-06-05,229,63
42,2020-06-05,893,243
43,2020-06-05,94,17
44,2020-06-05,594,151
45,2020-06-05,552,98
46,2020-06-05,69,22
47,2020-06-05,69,9
48,2020-06-05,23,1
49,2020-06-05,535,135
50,2020-06-05,124,47
51,2020-06-05,945,258
52,2020-06-05,224,84
53,2020-06-05,164,44
54,2020-06-05,1079,348
55,2020-06-05,445,97
56,2020-06-05,398,90
57,2020-06-05,2211,813
58,2020-06-05,86,27
59,2020-06-05,2007,593
60,2020-06-05,1012,394
61,2020-06-05,209,37
62,2020-06-05,1230,300
63,2020-06-05,173,42
64,2020-06-05,215,27
65,2020-06-05,145,26
66,2020-06-05,276,34
67,2020-06-05,2321,640
68,2020-06-05,2570,791
69,2020-06-05,2760,634
70,2020-06-05,267,77
71,2020-06-05,660,197
72,2020-06-05,325,82
73,2020-06-05,377,68
74,2020-06-05,814,162
75,2020-06-05,5734,1701
76,2020-06-05,704,177
77,2020-06-05,2406,652
78,2020-06-05,1971,498
79,2020-06-05,64,21
80,2020-06-05,680,218
81,2020-06-05,117,22
82,2020-06-05,41,6
83,2020-06-05,882,131
84,2020-06-05,232,36
85,2020-06-05,213,38
86,2020-06-05,134,39
87,2020-06-05,118,25
88,2020-06-05,686,257
89,2020-06-05,283,89
90,2020-06-05,504,177
91,2020-06-05,2049,505
92,2020-06-05,4019,1047
93,2020-06-05,3346,961
94,2020-06-05,3655,1157
95,2020-06-05,2326,684
971,2020-06-05,74,16
972,2020-06-05,86,14
973,2020-06-05,93,1
974,2020-06-05,122,1
976,2020-06-05,270,21
01,2020-06-06,398,98
02,2020-06-06,950,267
03,2020-06-06,180,39
04,2020-06-06,118,12
05,2020-06-06,115,18
06,2020-06-06,662,183
07,2020-06-06,413,107
08,2020-06-06,186,54
09,2020-06-06,32,2
10,2020-06-06,600,135
11,2020-06-06,226,58
12,2020-06-06,137,24
13,2020-06-06,3031,533
14,2020-06-06,286,82
15,2020-06-06,44,9
16,2020-06-06,51,12
17,2020-06-06,129,48
18,2020-06-06,156,76
19,2020-06-06,159,37
21,2020-06-06,888,247
22,2020-06-06,190,36
23,2020-06-06,62,12
24,2020-06-06,85,13
25,2020-06-06,613,148
26,2020-06-06,484,129
27,2020-06-06,187,79
28,2020-06-06,453,125
29,2020-06-06,164,43
2A,2020-06-06,126,48
2B,2020-06-06,106,10
30,2020-06-06,309,94
31,2020-06-06,616,71
32,2020-06-06,84,23
33,2020-06-06,874,148
34,2020-06-06,676,119
35,2020-06-06,431,86
36,2020-06-06,105,76
37,2020-06-06,301,80
38,2020-06-06,638,147
39,2020-06-06,291,60
40,2020-06-06,70,12
41,2020-06-06,229,63
42,2020-06-06,894,243
43,2020-06-06,95,17
44,2020-06-06,600,151
45,2020-06-06,555,98
46,2020-06-06,69,22
47,2020-06-06,69,9
48,2020-06-06,24,1
49,2020-06-06,538,135
50,2020-06-06,128,47
51,2020-06-06,945,258
52,2020-06-06,226,84
53,2020-06-06,168,44
54,2020-06-06,1081,349
55,2020-06-06,445,97
56,2020-06-06,398,90
57,2020-06-06,2230,814
58,2020-06-06,86,27
59,2020-06-06,2012,595
60,2020-06-06,1013,394
61,2020-06-06,211,37
62,2020-06-06,1231,300
63,2020-06-06,174,42
64,2020-06-06,215,27
65,2020-06-06,149,26
66,2020-06-06,276,34
67,2020-06-06,2326,640
68,2020-06-06,2582,793
69,2020-06-06,2768,635
70,2020-06-06,271,77
71,2020-06-06,660,197
72,2020-06-06,325,82
73,2020-06-06,378,68
74,2020-06-06,814,162
75,2020-06-06,5753,1704
76,2020-06-06,705,177
77,2020-06-06,2423,656
78,2020-06-06,1986,502
79,2020-06-06,64,21
80,2020-06-06,682,218
81,2020-06-06,117,22
82,2020-06-06,41,6
83,2020-06-06,885,131
84,2020-06-06,232,36
85,2020-06-06,215,38
86,2020-06-06,136,39
87,2020-06-06,118,25
88,2020-06-06,688,257
89,2020-06-06,284,89
90,2020-06-06,504,177
91,2020-06-06,2052,506
92,2020-06-06,4027,1050
93,2020-06-06,3354,963
94,2020-06-06,3727,1160
95,2020-06-06,2336,684
971,2020-06-06,74,16
972,2020-06-06,86,14
973,2020-06-06,101,1
974,2020-06-06,122,1
976,2020-06-06,273,21
01,2020-06-07,398,98
02,2020-06-07,951,267
03,2020-06-07,180,39
04,2020-06-07,118,12
05,2020-06-07,115,18
06,2020-06-07,663,183
07,2020-06-07,413,107
08,2020-06-07,187,54
09,2020-06-07,32,2
10,2020-06-07,600,135
11,2020-06-07,226,58
12,2020-06-07,137,24
13,2020-06-07,3033,533
14,2020-06-07,286,83
15,2020-06-07,44,9
16,2020-06-07,54,12
17,2020-06-07,129,48
18,2020-06-07,156,76
19,2020-06-07,159,37
21,2020-06-07,888,247
22,2020-06-07,190,36
23,2020-06-07,62,12
24,2020-06-07,85,13
25,2020-06-07,613,148
26,2020-06-07,484,129
27,2020-06-07,187,79
28,2020-06-07,454,126
29,2020-06-07,164,43
2A,2020-06-07,126,48
2B,2020-06-07,106,10
30,2020-06-07,309,94
31,2020-06-07,616,71
32,2020-06-07,84,23
33,2020-06-07,874,148
34,2020-06-07,676,119
35,2020-06-07,432,86
36,2020-06-07,105,76
37,2020-06-07,301,80
38,2020-06-07,638,147
39,2020-06-07,291,60
40,2020-06-07,70,12
41,2020-06-07,229,63
42,2020-06-07,894,243
43,2020-06-07,95,17
44,2020-06-07,600,152
45,2020-06-07,557,98
46,2020-06-07,69,22
47,2020-06-07,69,9
48,2020-06-07,24,1
49,2020-06-07,538,135
50,2020-06-07,128,47
51,2020-06-07,945,258
52,2020-06-07,226,84
53,2020-06-07,168,44
54,2020-06-07,1081,350
55,2020-06-07,445,97
56,2020-06-07,398,90
57,2020-06-07,2233,814
58,2020-06-07,86,27
59,2020-06-07,2012,596
60,2020-06-07,1014,394
61,2020-06-07,211,37
62,2020-06-07,1231,300
63,2020-06-07,174,42
64,2020-06-07,215,27
65,2020-06-07,149,26
66,2020-06-07,276,34
67,2020-06-07,2327,641
68,2020-06-07,2582,793
69,2020-06-07,2769,635
70,2020-06-07,271,77
71,2020-06-07,660,197
72,2020-06-07,327,83
73,2020-06-07,378,69
74,2020-06-07,814,162
75,2020-06-07,5756,1704
76,2020-06-07,706,177
77,2020-06-07,2423,658
78,2020-06-07,1986,502
79,2020-06-07,64,21
80,2020-06-07,682,218
81,2020-06-07,117,22
82,2020-06-07,41,6
83,2020-06-07,885,131
84,2020-06-07,232,36
85,2020-06-07,215,38
86,2020-06-07,136,39
87,2020-06-07,118,25
88,2020-06-07,688,257
89,2020-06-07,283,89
90,2020-06-07,505,177
91,2020-06-07,2052,506
92,2020-06-07,4027,1051
93,2020-06-07,3357,963
94,2020-06-07,3732,1162
95,2020-06-07,2336,684
971,2020-06-07,74,16
972,2020-06-07,87,14
973,2020-06-07,104,1
974,2020-06-07,122,1
976,2020-06-07,273,21
01,2020-06-08,399,100
02,2020-06-08,957,270
03,2020-06-08,181,39
04,2020-06-08,119,12
05,2020-06-08,115,18
06,2020-06-08,663,183
07,2020-06-08,415,108
08,2020-06-08,187,54
09,2020-06-08,32,2
10,2020-06-08,600,135
11,2020-06-08,226,58
12,2020-06-08,137,24
13,2020-06-08,3044,537
14,2020-06-08,286,83
15,2020-06-08,44,9
16,2020-06-08,54,12
17,2020-06-08,129,48
18,2020-06-08,157,77
19,2020-06-08,159,37
21,2020-06-08,891,247
22,2020-06-08,191,36
23,2020-06-08,64,12
24,2020-06-08,85,13
25,2020-06-08,614,148
26,2020-06-08,488,129
27,2020-06-08,188,80
28,2020-06-08,454,127
29,2020-06-08,167,43
2A,2020-06-08,126,48
2B,2020-06-08,107,10
30,2020-06-08,309,94
31,2020-06-08,616,71
32,2020-06-08,84,23
33,2020-06-08,885,148
34,2020-06-08,682,119
